protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,stability_class,arrival_rate_pkt_s,goodput_pkt_s,rate_relative_error,rate_threshold,rate_check_status,little_relative_error,little_threshold,little_check_status,n_aloha_probability_tests,aloha_ci95_coverage_fraction,aloha_ci95_all_inside,aloha_probability_check_status,aloha_controlled_file_status,aloha_controlled_available,aloha_controlled_K,aloha_controlled_q,aloha_controlled_trials,aloha_controlled_probability_pass,aloha_controlled_service_relative_error,aloha_controlled_preregistered_parameters_valid,aloha_controlled_probability_status,aloha_controlled_service_status,aloha_controlled_hard_gate_status,overall_status
sf_cf,fixed_packet,5,5,4,760,0.2,1,stable,197,195.5,0.00761421319796954,0.05,pass,0.000871645994536962,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_packet,5,5,4,760,0.5,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.000852805730854617,0.05,pass,2,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_packet,5,5,4,760,0.001,1,stable,197,195,0.0101522842639594,0.05,pass,0.00793367654926479,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sb_cb,fixed_packet,5,5,4,760,0.1,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.00107445762750617,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,5,5,4,760,0.5,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.0010642560224371,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,5,5,4,760,0.5,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.0014500135212932,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_packet,5,5,5,950,0.2,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.00320510101208648,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_packet,5,5,5,950,0.5,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.00136206245794837,0.05,pass,2,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_packet,5,5,5,950,0.0005,1,stable,197,194.5,0.0126903553299492,0.05,pass,0.0169235574646817,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sb_cb,fixed_packet,5,5,5,950,0.1,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.00137979899684877,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,5,5,5,950,0.5,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.00126820504274098,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,5,5,5,950,0.5,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.00098458915304426,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_packet,5,5,6,1140,0.2,1,stable,197,196.5,0.00253807106598985,0.05,pass,0.00079907010652434,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_packet,5,5,6,1140,0.5,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.00114620302984278,0.05,pass,2,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_packet,5,5,6,1140,0.0002,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.00914594512952723,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sb_cb,fixed_packet,5,5,6,1140,0.1,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.00127426285375615,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,5,5,6,1140,0.5,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.00137780681591221,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,5,5,6,1140,0.5,1,stable,197,197.5,0.00253807106598985,0.05,pass,0.00331427265498908,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_packet,10,10,1,190,0.5,1,stable,375.5,375.5,0,0.05,pass,1.40339151134516e-16,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_packet,10,10,1,190,0.5,1,stable,375.5,375.5,0,0.05,pass,0,0.05,pass,4,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_packet,10,10,1,190,0.01,1,stable,375.5,375.5,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sb_cb,fixed_packet,10,10,1,190,0.2,1,stable,375.5,375.5,0,0.05,pass,1.42424754576581e-16,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,10,10,1,190,0.5,1,stable,375.5,375.5,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,10,10,1,190,0.5,1,stable,375.5,375.5,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_packet,10,10,2,380,0.2,1,stable,375.5,376,0.00133155792276964,0.05,pass,0.000475531126309469,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_packet,10,10,2,380,0.5,1,stable,375.5,375.5,0,0.05,pass,1.43503542923823e-16,0.05,pass,3,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_packet,10,10,2,380,0.002,0.5,mixed,375.5,322,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_packet,10,10,2,380,0.2,1,stable,375.5,375.5,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,10,10,2,380,0.5,1,stable,375.5,375.5,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,10,10,2,380,0.5,1,stable,375.5,375,0.00133155792276964,0.05,pass,0.000476555289462133,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_packet,10,10,3,570,0.2,1,stable,375.5,371,0.0119840213049268,0.05,pass,0.0126282447814056,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_packet,10,10,3,570,0.5,0.5,mixed,375.5,349.5,NaN,0.05,not_applicable,NaN,0.05,not_applicable,23,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,not_applicable
sb_cf,fixed_packet,10,10,3,570,0.0002,1,stable,375.5,364.5,0.0292942743009321,0.05,pass,0.0549666970460446,0.05,fail,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,fail
sb_cb,fixed_packet,10,10,3,570,0.2,1,stable,375.5,375.5,0,0.05,pass,6.62301736925244e-17,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,10,10,3,570,0.5,1,stable,375.5,375.5,0,0.05,pass,7.50383919748811e-17,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,10,10,3,570,0.5,1,stable,375.5,375,0.00133155792276964,0.05,pass,0.00205422021470428,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_packet,10,10,4,760,0.1,1,stable,375.5,379.5,0.0106524633821571,0.05,pass,0.0136561515866878,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_packet,10,10,4,760,0.5,0.5,mixed,375.5,235,NaN,0.05,not_applicable,NaN,0.05,not_applicable,35,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,not_applicable
sb_cf,fixed_packet,10,10,4,760,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_packet,10,10,4,760,0.1,1,stable,375.5,362.5,0.0346205059920107,0.05,pass,3.63329408470703,0.05,fail,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,fail
s7_clean,fixed_packet,10,10,4,760,0.5,1,stable,375.5,375.5,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,10,10,4,760,0.5,1,stable,375.5,374,0.00399467376830892,0.05,pass,0.00737296385638585,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_packet,10,10,5,950,0.1,1,stable,375.5,349.5,0.0692410119840213,0.05,fail,0.15952327618229,0.05,fail,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,fail
sf_cb,fixed_packet,10,10,5,950,0.2,1,stable,375.5,375,0.00133155792276964,0.05,pass,0.000429071373341192,0.05,pass,6,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_packet,10,10,5,950,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_packet,10,10,5,950,0.01,1,stable,375.5,375,0.00133155792276964,0.05,pass,0.00110009415653038,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,10,10,5,950,0.5,1,stable,375.5,375.5,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,10,10,5,950,0.2,1,stable,375.5,375.5,0,0.05,pass,0.0107695400721901,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_packet,10,10,6,1140,0.05,1,stable,375.5,326.5,0.130492676431425,0.05,fail,0.138425492663747,0.05,fail,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,fail
sf_cb,fixed_packet,10,10,6,1140,0.2,1,stable,375.5,373.5,0.00532623169107856,0.05,pass,0.00531447308169241,0.05,pass,7,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_packet,10,10,6,1140,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_packet,10,10,6,1140,0.005,1,stable,375.5,374,0.00399467376830892,0.05,pass,0.00564071818622324,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,10,10,6,1140,0.5,1,stable,375.5,374.5,0.00266311584553928,0.05,pass,0.00266262877681256,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,10,10,6,1140,0.1,1,stable,375.5,370.5,0.0133155792276964,0.05,pass,0.0212442985518023,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_packet,15,15,1,190,0.2,1,stable,603.5,604,0.000828500414250207,0.05,pass,0.000324876907749361,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_packet,15,15,1,190,0.2,1,stable,603.5,603.5,0,0.05,pass,0,0.05,pass,6,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_packet,15,15,1,190,0.005,1,stable,603.5,604,0.000828500414250207,0.05,pass,1.19124766516811e-05,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sb_cb,fixed_packet,15,15,1,190,0.2,1,stable,603.5,603.5,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,15,15,1,190,0.2,1,stable,603.5,603.5,0,0.05,pass,1.82608856444699e-16,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,15,15,1,190,0.2,1,stable,603.5,604,0.000828500414250207,0.05,pass,0.000801439597104325,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_packet,15,15,2,380,0.2,0.5,mixed,603.5,411.5,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cb,fixed_packet,15,15,2,380,0.2,1,stable,603.5,603,0.000828500414250207,0.05,pass,9.28460128694201e-05,0.05,pass,7,0.857142857142857,0,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_packet,15,15,2,380,0.0005,1,stable,603.5,581,0.0372825186412593,0.05,pass,0.047399893673312,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sb_cb,fixed_packet,15,15,2,380,0.02,1,stable,603.5,603.5,0,0.05,pass,7.81033165873003e-17,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,15,15,2,380,0.2,1,stable,603.5,603.5,0,0.05,pass,5.83526940192177e-17,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,15,15,2,380,0.2,1,stable,603.5,605.5,0.00331400165700083,0.05,pass,0.00445682556303477,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_packet,15,15,3,570,0.1,0,unstable,603.5,187,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cb,fixed_packet,15,15,3,570,0.2,1,stable,603.5,604.5,0.00165700082850041,0.05,pass,0.000461501151370252,0.05,pass,9,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_packet,15,15,3,570,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_packet,15,15,3,570,0.005,1,stable,603.5,604.5,0.00165700082850041,0.05,pass,0.000279414165391447,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,15,15,3,570,0.2,1,stable,603.5,603.5,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,15,15,3,570,0.2,0.5,mixed,603.5,406.5,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cf,fixed_packet,15,15,4,760,0.025,1,stable,603.5,499,0.173156586578293,0.05,fail,0.231571823621868,0.05,fail,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,fail
sf_cb,fixed_packet,15,15,4,760,0.2,0.5,mixed,603.5,308,NaN,0.05,not_applicable,NaN,0.05,not_applicable,31,0.967741935483871,0,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,not_applicable
sb_cf,fixed_packet,15,15,4,760,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_packet,15,15,4,760,0.005,1,stable,603.5,606.5,0.00497100248550124,0.05,pass,0.0152876324762997,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_packet,15,15,4,760,0.2,1,stable,603.5,603.5,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_packet,15,15,4,760,0.1,1,stable,603.5,491,0.186412593206297,0.05,fail,0.269814984730759,0.05,fail,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,fail
sf_cf,fixed_packet,15,15,5,950,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cb,fixed_packet,15,15,5,950,0.1,1,stable,603.5,607.5,0.00662800331400166,0.05,pass,0.0132757531899798,0.05,pass,14,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_packet,15,15,5,950,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
