protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded
sf_cb,fixed_packet,10,10,2,396,0.4,neighbor_stable,0.2,0.5,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,1209.75817775217,163.013844799971,10.7464277353333,7.30529487033131,1199.01175001684,161.945044541286,1209.75817775217,163.013844799971,996,106.245904898459,2637,891.030659923147,3930.96,859.524100454165,996,106.245904898459,2637,891.030659923147,3930.96,859.524100454165,136.230220284755,8.19485142566458,0,0,350.347359565395,89.3938941204722,84.3040688594302,36.163265309209,34.1301013072559,46.1765970644618,198,0,396,0,0,0,383,29.2875516860096,383.333333333333,32.7993989243792,766,58.5751033720192,766.666666666667,65.5987978487584,NaN,NaN,0.1518,0.0129885619740542,0.463397666666667,0.0506198303789675,0.311597666666667,0.0521093144319689,0.1518,0.0129885619740542,-0.0382280382280385,1.02655468476732,1,0,0.00237134071857083,0.00592163056667859,0.903790347541699,0.0244468921095695,530.666666666667,49.3295794367579,65.3333333333333,84.8373338770921,1.17237424902654,0.233215136689201,6600,7640.98793451374,6600,7640.98793451374,13728,16507.2347215954,6204,7782.16078358308,12936,16797.7921076642,6.6257988,0
sb_cf,fixed_packet,10,10,2,396,NaN,no_stable_q,NaN,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.3881807,0
sb_cb,fixed_packet,10,10,2,396,0.3,neighbor_stable,0.1,0.5,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,771.637142786896,69.6841066712114,2.68892771662617,4.94711657658757,768.948215070269,74.2443389588472,771.637142786896,69.6841066712114,654,12.9079581892484,1272.15,203.742419396498,2270.31,1170.21653169895,654,12.9079581892484,1272.15,203.742419396498,2270.31,1170.21653169895,0,0,41.4411798976131,5.80527698670611,24.2632512392153,0.677540020954534,84.2283274414707,40.6071426073716,25.0154564919704,27.4338821672247,198,0,396,0,0,0,383,29.2875516860096,383,31.7153471975832,766,58.5751033720192,766,63.4306943951663,NaN,NaN,0.151668,0.0125592774902429,0.295383333333333,0.0250363476775535,0.142791333333333,0.0224895752717372,0.152592,0.0117361097997066,-0.0195800195800198,0.67093933295539,1,0,0.00135190141576014,0.00295626263959072,0.903892465358984,0.0248476334859779,521.333333333333,61.0680345459459,57.6666666666667,61.0680345459459,1.15114388604481,0.16125769407517,2064,1502.65488130432,1818,1185.56627170959,2064,1502.65488130432,1662,1749.20694118132,1896,2113.12382687156,163.4744233,0
s7_clean,fixed_packet,10,10,2,396,0.6,neighbor_stable,0.2,0.8,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,680.198858436018,38.6663512811484,1.36712233730388,4.9135059061474,678.831736098714,43.5656091294063,680.198858436018,38.6663512811484,600,12.9079581892484,1089.15,150.444176971445,1728.72,422.488178733121,600,12.9079581892484,1089.15,150.444176971445,1728.72,422.488178733121,0,0,37.2322036706643,1.26579520958895,6.14592638360783,2.92914569976852,71.9086895264524,38.2712757501552,5.54491651798933,5.69607844315024,162,0,396,0,0,0,383,29.2875516860096,383,31.7153471975832,766,58.5751033720192,766,63.4306943951663,NaN,NaN,0.151668,0.0125592774902429,0.260394333333333,0.0169412448337931,0.108726333333333,0.0120889030575112,0.151668,0.0125592774902429,0.00915600915600897,0.528490221444951,1,0,0.00128006730620981,0.00285664761245604,0.903892465358984,0.0248476334859779,474.333333333333,31.4548471210306,13,12.4206885587516,1.03422787974067,0.0351609780441373,819,782.503379201354,399,393.851397200674,819,782.503379201354,399,393.851397200674,819,782.503379201354,127.7251952,0
s7_busy,fixed_packet,10,10,2,396,0.5,neighbor_stable,0.2,0.6,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,2523.08955830806,554.021244633422,57.4184959234439,55.1960703361717,2465.67106238462,501.02256645706,2523.08955830806,554.021244633422,1776,478.117462233192,6698.4,1898.60401023812,10543.65,5743.67290079866,1776,478.117462233192,6698.4,1898.60401023812,10543.65,5743.67290079866,0,0,91.8040123103763,25.1052494247214,23.0888363188169,6.45553955428498,1541.66015835873,357.6234061333,251.118055396693,112.973622411246,162,0,396,0,0,0,383,29.2875516860096,383.666666666667,32.4209316509691,766,58.5751033720192,767.333333333333,64.8418633019381,NaN,NaN,0.151826333333333,0.0124693470177244,0.966821666666667,0.256846634798549,0.814995333333333,0.248463822033565,0.151826333333333,0.0124693470177244,0.455800455800456,3.01394321978053,1,0,0.00276664315565697,0.0029089132706561,0.905251015343595,0.0236165539826217,1176,453.360236758258,595,293.128249986539,2.55011145306601,0.697368039575594,132447,35169.965265397,57477,12681.7059820587,132447,35169.965265397,47985,9360.43263299955,110439,25975.8122668585,523.9328572,0
sf_cf,fixed_packet,10,10,3,594,0.2,self_stable_fallback,0.1,0.2,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,5129.42732708978,1721.97878987461,287.988829049751,254.511519960982,4841.43849804002,1467.46769445801,5129.42732708978,1721.97878987461,3537,925.330460721174,14488.35,5848.58506567054,23759.94,19168.9497925449,3537,925.330460721174,14488.35,5848.58506567054,23759.94,19168.9497925449,271.337448835934,26.5089450595399,0,0,3659.15015815562,1186.04065675675,0,0,316.950891048466,308.523604748693,0,0,594,0,0,0,383,29.2875516860096,382.666666666667,32.3256224835017,1149,87.8626550580287,1148,96.976867450505,NaN,NaN,0.227344,0.019194553864346,1.97788166666667,0.81759120780523,1.62738166666667,0.671562565295593,0.3505,0.146554429883095,0.539200539200539,9.89328693285688,1,0,0.00708187554159441,0.00946028193206707,0.904202630061913,0.0266279597295678,689.333333333333,247.497089107749,206,211.851947980772,1.53358735866745,0.519400007994432,62766,53637.4729399569,62766,53637.4729399569,135432,121311.880828523,56826,56887.9418506242,123156,128182.903679439,3.8814234,0
sf_cb,fixed_packet,10,10,3,594,0.3,neighbor_stable,0.1,0.4,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,1696.10133622528,68.9502422066775,15.4055383865454,17.3532848747205,1680.69579783874,70.3920430212346,1696.10133622528,68.9502422066775,1375.5,63.5643223587184,3512.1,185.124602529049,5276.85,1460.47824632365,1375.5,63.5643223587184,3512.1,185.124602529049,5276.85,1460.47824632365,177.837222212126,5.36515950479281,0,0,509.221294941265,50.5570527464661,180.848604606663,54.563701894812,20.7886760786812,7.88423066046062,198,0,594,0,0,0,383,29.2875516860096,383,32.5791606614061,1149,87.8626550580287,1149,97.7374819842182,NaN,NaN,0.227608,0.019417518534851,0.650085666666667,0.0793966330944879,0.422477666666667,0.0601050048302695,0.227608,0.019417518534851,0.104124104124104,1.26722384828431,1,0,0.00197750877386872,0.00377411143893213,0.90432778460904,0.0226063336463187,509,59.1516954695558,40.3333333333333,17.9706947263001,1.10499331352869,0.0398193467700032,4488,1237.8186769164,4488,1237.8186769164,9438,3274.96038731181,3762,1301.33730033023,7986,3558.19755580741,5.8942784,0
sb_cf,fixed_packet,10,10,3,594,NaN,no_stable_q,NaN,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.2148312,0
sb_cb,fixed_packet,10,10,3,594,0.5,neighbor_stable,0.2,0.6,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,1121.47482808126,209.366792759732,7.3659233690836,1.55092793192668,1114.10890471217,208.578660758376,1121.47482808126,209.366792759732,840,12.9079581892484,2327.7,1326.36352309034,5507.88,5894.03575246394,840,12.9079581892484,2327.7,1326.36352309034,5507.88,5894.03575246394,0,0,50.8023252457853,22.7921022858195,13.4469101661088,5.45436002876823,182.985500138433,65.60309193915,74.8741691618447,118.155822154978,198,0,594,0,0,0,383,29.2875516860096,384.333333333333,36.1980150877958,1149,87.8626550580287,1153,108.594045263388,NaN,NaN,0.228107333333333,0.0208545243353465,0.432423666666667,0.0447118694477201,0.200950333333333,0.0562193517776245,0.231473333333333,0.0184913139864605,-0.100992100992101,1.25993740425437,1,0,0.00938911448189658,0.0365676082705137,0.904924287856689,0.028959765625055,674.333333333333,177.652033521277,155.666666666667,227.326879122355,1.41117570127181,0.633113952383874,8604,7541.1203819714,7227,6190.00862432604,8604,7541.1203819714,5178,5401.08211379905,6132,6848.81227209956,619.5296296,0
s7_clean,fixed_packet,10,10,3,594,0.5,neighbor_stable,0.2,0.8,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,959.25217200747,74.8020201207351,3.39351802461006,7.38124693475961,955.85865398286,81.0165524145037,959.25217200747,74.8020201207351,801,0,1593,354.910172817334,2527.38,770.361954847799,801,0,1593,354.910172817334,2527.38,770.361954847799,0,0,37.4779827487971,2.32953315154606,9.76017225547345,1.85704153917182,145.969576609002,70.0183851283876,6.65092236958709,10.4828991819572,162,0,594,0,0,0,383,29.2875516860096,383.333333333333,32.7993989243792,1149,87.8626550580287,1150,98.3981967731377,NaN,NaN,0.227519333333333,0.0188946292632894,0.367385666666667,0.0360486542827251,0.139866333333333,0.0283702787637679,0.227519333333333,0.0188946292632894,0.0143640143640141,1.10515183999079,1,0,0.00157526832367845,0.0034107892461894,0.903790347541699,0.0244468921095695,481,54.4813933579366,15.6666666666667,24.8827449681701,1.04105507635548,0.0647092542096126,1239,1981.65536862493,609,1006.15857444196,1239,1981.65536862493,483,787.702794401347,987,1567.61293299472,31.6698695,0
s7_busy,fixed_packet,10,10,3,594,0.5,neighbor_stable,0.2,0.6,0,1,0.666666666666667,383,29.2875516860096,257.333333333333,519.566968501496,125.666666666667,540.700026371849,125.666666666667,540.700026371849,NaN,NaN,NaN,NaN,NaN,NaN,8992.89279162582,23724.863742022,NaN,NaN,NaN,NaN,NaN,NaN,7137,20188.2931699385,20038.2,45964.5236408053,23577.24,42508.3383656488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,383,29.2875516860096,260.333333333333,506.577342553537,1149,87.8626550580287,781,1519.73202766061,NaN,NaN,0.154568333333333,0.301206516475413,63.3576626666667,266.939280068861,63.2030943333333,267.240301694676,0.154568333333333,0.301206516475413,130.16913016913,560.602843902315,0.680237489397795,1.37582703911412,NaN,NaN,0.734509267698112,0.718379416875645,85001.3333333333,360559.566175937,645.666666666667,267.207475115938,15.6730815011903,55.8344583582598,5585727,23522499.6253049,456393,1743891.28176134,5585727,23522499.6253049,235393,826628.258740225,2631822,10888512.1966269,187.73183,0
sf_cf,fixed_packet,10,10,4,792,0.0875,neighbor_stable,0.05,0.1,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,19964.9899903899,9417.43066034999,3699.29892567487,3622.1697410789,16265.691064715,5799.28923405384,19964.9899903899,9417.43066034999,13042.5,6649.09274030907,62237.25,22743.4162324548,106359.12,62197.1681101782,13042.5,6649.09274030907,62237.25,22743.4162324548,106359.12,62197.1681101782,319.659959528409,46.562526012484,0,0,14490.785794108,5323.8197201045,0,0,663.24531107859,519.913988697566,0,0,792,0,0,0,383,29.2875516860096,384.333333333333,36.1980150877958,1532,117.150206744038,1537.33333333333,144.792060351183,NaN,NaN,0.304194666666667,0.0290893969996039,7.77440166666667,4.22078664167341,7.21019366666667,3.96066321095806,0.564208,0.260126092652716,-4.25357625357625,44.9708125150923,1,0,0.0184496493223646,0.0250194431679064,0.903598719845706,0.031955720314253,823.666666666667,342.43577807855,322.666666666667,274.655474421373,1.83743094833155,0.656457056436321,125664,88541.9545508924,125664,88541.9545508924,286968,241332.709545588,113381.333333333,84882.7291751856,260013.333333333,231517.609188734,0.9343722,0
sf_cb,fixed_packet,10,10,4,792,0.3,neighbor_stable,0.1,0.4,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,2132.30909360098,276.097945941875,42.6866914099956,71.2136485522657,2089.62240219098,263.451914503801,2132.30909360098,276.097945941875,1704,71.8684696029971,4456.8,784.493835833997,7082.91,3214.02537680615,1704,71.8684696029971,4456.8,784.493835833997,7082.91,3214.02537680615,230.490630922819,42.4924948296175,0,0,531.646102123957,143.352884504499,296.041101862057,140.478815685589,41.4445672821498,32.8047984688112,198,0,792,0,0,0,383,29.2875516860096,383,32.5791606614061,1532,117.150206744038,1532,130.316642645624,NaN,NaN,0.303409333333333,0.0259977848896418,0.819805,0.0660219673373493,0.516395666666667,0.0702672170416257,0.303409333333333,0.0259977848896418,-0.225064225064225,3.2814025755313,1,0,0.00666033919413685,0.0223640767513498,0.90384979415937,0.0230176730610436,554.333333333333,27.3631273932776,79.6666666666667,57.583433831718,1.20931599637449,0.165680800347531,9042,4570.14640398381,9042,4570.14640398381,18414,9486.63798759562,7847.33333333333,4977.61032380122,16024.6666666667,10416.0191465069,2.382021,0
sb_cf,fixed_packet,10,10,4,792,NaN,no_stable_q,NaN,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.6679015,0
sb_cb,fixed_packet,10,10,4,792,0.0223606797749979,neighbor_stable,0.01,0.0334370152488211,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,2021.8349750019,87.08747273346,25.9860635979095,21.899766639462,1995.84891140399,106.257101454841,2021.8349750019,87.08747273346,1603.5,103.866963726905,4477.35,810.335307378751,6409.59,158.107945939593,1603.5,103.866963726905,4477.35,810.335307378751,6409.59,158.107945939593,0,0,40.5227796478993,1.39546752382579,440.412261523874,9.20831875619196,499.14772366006,88.1374522449371,25.7661465721546,15.3787568979445,198,0,792,0,0,0,383,29.2875516860096,383,32.5791606614061,1532,117.150206744038,1532,130.316642645624,NaN,NaN,0.303296666666667,0.0248027974826018,0.774277,0.0617348813944461,0.468076333333333,0.0444464397223063,0.306200666666667,0.0219827702108367,0.0604640604640603,2.05138135370325,1,0,0.00153890301697629,0.00154594576860909,0.903705380200423,0.0234681892412344,518,39.978412978425,48,11.3837491007903,1.1256327679972,0.0387629867729384,4620,4947.84111429497,4416,4799.07053500988,4620,4947.84111429497,3519,3052.31591771534,3690,3146.89561314003,209.3693404,0
s7_clean,fixed_packet,10,10,4,792,0.4,neighbor_stable,0.2,0.8,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,1277.64480823029,116.6780530663,8.12617868432052,6.6456214910829,1269.51862954597,123.119548329348,1277.64480823029,116.6780530663,1014,12.9079581892484,2307.6,646.692569927941,3567.81,614.84377126351,1014,12.9079581892484,2307.6,646.692569927941,3567.81,614.84377126351,0,0,38.3202865722187,4.80851455740934,13.964043139766,2.85853578672073,252.793010259003,94.926518388192,10.4412895749842,21.638315508342,162,0,792,0,0,0,383,29.2875516860096,383.333333333333,32.7993989243792,1532,117.150206744038,1533.33333333333,131.197595697517,NaN,NaN,0.303401333333333,0.0253289957654134,0.489365666666667,0.0508224865672419,0.185964333333333,0.0433879243362808,0.303401333333333,0.0253289957654134,0.00500800500800471,1.24111422699333,1,0,0.00165375490020724,0.00367276347056995,0.903790347541699,0.0244468921095695,490.666666666667,64.6512449670033,24.6666666666667,51.7114501254226,1.06445240478385,0.133569848816926,1848,2840.10281504033,924,1420.05140752016,1848,2840.10281504033,777,1628.91067895081,1554,3257.82135790162,29.7052396,0
s7_busy,fixed_packet,10,10,4,792,0.2,neighbor_stable,0.1,0.3,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,8905.10990634664,2440.85742374818,737.92845935363,604.595357939382,8167.18144699301,1972.64579903474,8905.10990634664,2440.85742374818,6130.5,2006.68938035531,25930.65,7687.26427548537,40409.13,16965.9607162881,6130.5,2006.68938035531,25930.65,7687.26427548537,40409.13,16965.9607162881,0,0,108.421428349997,25.4555553302846,108.605618773858,34.4705039193748,6670.25797229417,1799.10119718413,325.896427574986,114.549998986281,162,0,792,0,0,0,383,29.2875516860096,385.666666666667,36.8736195357035,1532,117.150206744038,1542.66666666667,147.494478142814,NaN,NaN,0.305641,0.0290375934167399,3.45406533333333,1.07609200792448,3.14842433333333,1.06236239614979,0.305641,0.0290375934167399,-2.82082282082282,14.337119661421,1,0,0.0162971369754656,0.0323609908572095,0.905798565382184,0.0106626880387284,1403.66666666667,191.171035129186,769.333333333333,244.839886049168,3.01170634305547,0.707098759174572,125727,23314.0487821267,53172,9263.99402152058,125727,23314.0487821267,44058,12382.6884554452,104370,32485.2329836189,159.8016492,0
sf_cf,fixed_packet,10,10,5,990,NaN,no_stable_q,NaN,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4890053,0
sf_cb,fixed_packet,10,10,5,990,0.2,neighbor_stable,0.1,0.3,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,3261.46259830609,219.346841255801,99.6908859815002,72.1485946427462,3161.77171232459,152.212379417341,3261.46259830609,219.346841255801,2542.5,164.671351018184,7945.8,2329.72447231922,12240.51,4245.10014314602,2542.5,164.671351018184,7945.8,2329.72447231922,12240.51,4245.10014314602,286.644859434445,52.5596976341064,0,0,918.574523635687,19.0018691848547,730.890254214187,91.1297069454822,37.6620750402738,11.5602614633485,198,0,990,0,0,0,383,29.2875516860096,383.666666666667,33.5435253240933,1915,146.437758430048,1918.33333333333,167.717626620467,NaN,NaN,0.379962666666667,0.0330700408434933,1.254171,0.171068393918823,0.874208333333333,0.141969554078699,0.379962666666667,0.0330700408434933,0.142056142056142,4.21875501265875,1,0,0.00611128699004966,0.0180736149553186,0.904542119798178,0.025984173526992,548.333333333333,48.0623408084604,72.6666666666667,16.5402039763223,1.1902125002034,0.0583851589058006,8382,1135.90032065386,8382,1135.90032065386,17226,2555.77572147118,6996,1581.10633126594,14388,3274.96038731181,2.0996024,0
sb_cf,fixed_packet,10,10,5,990,NaN,no_stable_q,NaN,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.5829827,0
sb_cb,fixed_packet,10,10,5,990,0.02,neighbor_stable,0.01,0.0223606797749979,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,2811.57336015761,468.782645099849,45.0712892222207,42.6056445086962,2766.50207093539,427.480956299495,2811.57336015761,468.782645099849,2068.5,55.1428215566701,6994.35,3089.16114248363,11646.39,7665.45783920305,2068.5,55.1428215566701,6994.35,3089.16114248363,11646.39,7665.45783920305,0,0,44.0963159734508,4.2051902684327,566.556773967338,83.7174433379943,915.140525788614,346.083830085793,52.7084552059871,45.8656566814531,198,0,990,0,0,0,383,29.2875516860096,384,36.0841845698136,1915,146.437758430048,1920,180.420922849068,NaN,NaN,0.380346333333333,0.0350082002189458,1.088306,0.302042931807531,0.700699666666667,0.258565283561859,0.387606333333333,0.0436933569322122,-0.167252167252167,2.03543706096095,1,0,0.00981946086924954,0.0369409861987975,0.903573003557506,0.0218749914052691,563,107.480230740355,86.3333333333333,49.3295794367579,1.22489766592919,0.116810840789797,10524,13876.0730645348,10119,13527.6140826544,10524,13876.0730645348,8346,10624.0964937115,8688,10895.1425450484,318.4477276,0
s7_clean,fixed_packet,10,10,5,990,0.2,neighbor_stable,0.1,0.5,0,1,1,383,29.2875516860096,383,29.2875516860096,0,0,0,0,1678.2366019898,113.256978973523,17.6815805086422,7.21005419995963,1660.55502148116,112.040982216939,1678.2366019898,113.256978973523,1264.5,33.5358591086294,3368.4,298.293948983213,4754.31,188.115190528823,1264.5,33.5358591086294,3368.4,298.293948983213,4754.31,188.115190528823,0,0,37.5719576555553,1.0267758426544,35.8159986787404,4.15852620231842,428.093255696863,103.229741742125,7.07380944999898,4.62049129194478,162,0,990,0,0,0,383,29.2875516860096,382.666666666667,33.9094655199968,1915,146.437758430048,1913.33333333333,169.547327599984,NaN,NaN,0.378934333333333,0.0318873738446199,0.642475666666667,0.0560504423865877,0.263541333333333,0.0423625326305863,0.378934333333333,0.0318873738446199,-0.0324600324600325,1.77253627003266,1,0,0.00234721582194647,0.00224087088587017,0.903574640513845,0.0233335129420366,481.333333333333,46.1630949897354,16.6666666666667,10.3422900250845,1.04366549043209,0.0285215511848442,1260,1128.54242277373,630,564.271211386865,1260,1128.54242277373,525,325.782135790162,1050,651.564271580325,30.5653553,0
s7_busy,fixed_packet,10,10,5,990,NaN,no_stable_q,NaN,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.0536179,0
sf_cf,fixed_packet,10,10,6,1188,NaN,no_stable_q,NaN,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3131769,0
